Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
1530,47567599,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/43314463,"San José del Cabo, Mexico",97%,t,72,"['email', 'phone', 'work_email']",-123.72656,Entire home,2.0,2 baths,4.0,5.0,"[""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Long term stays allowed"", ""Outdoor dining area"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""High chair"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Cleaning available during stay"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Clothing storage"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Private hot tub"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Fulgor Milano stainless steel gas stove"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""65 inch HDTV with Fire TV, Netflix, Roku, standard cable"", ""Drying rack for clothing"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Central air conditioning"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",2,999,2,2,1125,1125,2.0,1125.0,,35,63,301,29/12/24,33,2,20/03/21,13/12/24,4.82,4.76,4.73,4.94,4.89,4.96,4.61,,14,13,1,0,3.65,Rob&Jen,30,t,168,$453.00 
1534,47757646,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/25560481,"British Columbia, Canada",100%,t,3,"['email', 'phone']",-124.41522,Entire cabin,,1 bath,1.0,,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Stove"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""TV"", ""Dining table"", ""Lockbox"", ""High chair"", ""Crib"", ""Bathtub"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Clothing storage"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Body soap"", ""First aid kit"", ""Barbecue utensils"", ""Cooking basics"", ""Single level home"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",2,28,2,2,1125,1125,2.0,1125.0,,0,0,0,29/12/24,27,0,05/05/21,15/09/24,4.84,4.9,4.89,4.91,4.96,4.81,4.72,,1,1,0,0,4.16,Tim,1,t,185,
1535,47786212,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/62854211,"Victoria, Canada",100%,t,1,"['email', 'phone', 'work_email']",-123.30985,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Outdoor dining area"", ""Radiant heating"", ""Portable heater"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Stainless steel electric stove"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Generic body soap"", ""Hot water"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Indoor fireplace"", ""Kitchen"", ""Generic conditioner"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Outdoor shower"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Free driveway parking on premises \u2013 1 space"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""43 inch HDTV"", ""Freezer""]",29,1125,7,29,1125,1125,27.5,1125.0,,8,20,139,29/12/24,6,0,05/02/21,26/09/24,5.0,5.0,4.96,5.0,5.0,4.81,4.89,,1,1,0,0,0.57,Leona Patricia,1,t,27,$89.00 
1536,47858642,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/9472290,"Sooke, Canada",99%,t,18,"['email', 'phone']",-123.73292,Entire townhouse,2.0,2 baths,2.0,3.0,"[""Sea view"", ""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Shampoo"", ""Dining table"", ""Electric stove"", ""Self check-in"", ""Essentials"", ""TV with Amazon Prime Video"", ""Oven"", ""Toaster"", ""Bay view"", ""Heating"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Private patio or balcony"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Paid parking on premises"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Shared hot tub"", ""Freezer""]",2,30,2,2,30,30,2.0,30.0,,0,0,242,29/12/24,8,0,14/02/21,04/09/24,4.81,4.91,4.72,4.98,4.91,4.87,4.66,,11,11,0,0,1.0,Frederick Joseph,13,t,47,$161.00 
1537,47939753,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.41718,Entire cottage,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Indoor fireplace: gas"", ""Shampoo"", ""Self check-in"", ""Essentials"", ""Clothing storage: closet"", ""Heating"", ""Dryer"", ""Private entrance"", ""Fire pit"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Pets allowed"", ""First aid kit"", ""TV with Netflix"", ""Washer"", ""Keypad"", ""Fast wifi \u2013 76 Mbps"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Board games""]",2,1125,2,2,999,999,2.0,999.0,,51,81,318,29/12/24,8,0,04/04/21,16/09/24,4.83,4.96,4.87,4.91,4.78,4.96,4.83,,37,37,0,0,0.51,Handsome Dan Enterprises Inc.,37,t,23,$317.00 
1538,47950486,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/36723441,"Victoria, Canada",100%,t,2,"['email', 'phone']",-123.48789,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Varies but usually L\u2019Or\u00e9al  shampoo"", ""Varies but usually L\u2019Or\u00e9al  conditioner"", ""Room-darkening shades"", ""Ethernet connection"", ""Radiant heating"", ""Refrigerator"", ""Shared beach access"", ""Portable air conditioning"", ""Garden view"", ""Essentials"", ""Toaster"", ""Private entrance"", ""Dryer"", ""Private patio or balcony"", ""Hot water kettle"", ""55 inch HDTV with Netflix, premium cable, Amazon Prime Video"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Exterior security cameras on property"", ""First aid kit"", ""Coffee maker: Nespresso, pour-over coffee"", ""Ocean view"", ""Usually avena  body soap"", ""Cooking basics"", ""Washer"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",4,90,4,4,1125,1125,4.0,1125.0,,33,56,331,29/12/24,13,0,01/04/21,30/10/24,5.0,4.95,5.0,4.95,5.0,5.0,4.95,,2,2,0,0,0.42,Nadia,2,t,19,$255.00 
1539,47950605,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/36723441,"Victoria, Canada",100%,t,2,"['email', 'phone']",-123.48866,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Room-darkening shades"", ""Outdoor dining area"", ""Host greets you"", ""New refrigerator"", ""Shampoo"", ""Portable air conditioning"", ""Garden view"", ""Essentials"", ""Bikes"", ""Toaster"", ""Cleaning available during stay"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Pack \u2019n play/Travel crib - available upon request"", ""New stainless steel oven"", ""Baking sheet"", ""Coffee maker: drip coffee maker, espresso machine, french press, Nespresso, pour-over coffee"", ""Coffee"", ""Shared beach access \u2013 Beachfront"", ""Dishwasher"", ""Pets allowed"", ""Exterior security cameras on property"", ""Free dryer \u2013 In unit"", ""Sun loungers"", ""First aid kit"", ""Free washer \u2013 In unit"", "" Various name brands conditioner"", ""Dedicated workspace"", ""Ocean view"", ""Safe"", ""55 inch HDTV with Amazon Prime Video, premium cable, Netflix"", ""Portable fans"", ""Cooking basics"", ""Drying rack for clothing"", ""Free driveway parking on premises \u2013 5 spaces"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Aveno body soap"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""LG stainless steel gas stove"", ""Freezer""]",4,120,4,4,1125,1125,4.0,1125.0,,0,0,241,29/12/24,6,0,11/06/21,04/07/24,4.93,4.98,5.0,4.98,4.98,4.86,4.91,,2,2,0,0,0.99,Nadia,2,t,43,$245.00 
1540,47954416,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/363112702,"British Columbia, Canada",94%,t,1,"['email', 'phone']",-123.30451,Entire guest suite,,1 bath,1.0,,"[""Free parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""TV"", ""Dining table"", ""Lockbox"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Private entrance"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Clothing storage: dresser"", ""Hangers"", ""Fire extinguisher"", ""Baking sheet"", ""Coffee"", ""Body soap"", ""First aid kit"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",2,1125,2,2,1125,1125,2.0,1125.0,,0,0,0,29/12/24,19,0,15/02/21,25/08/24,4.93,4.91,4.78,4.96,4.93,4.9,4.93,,1,1,0,0,2.59,Laura,1,t,122,
1541,47954660,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/30366454,"British Columbia, Canada",100%,t,3,"['email', 'phone']",-123.50652,Yurt,1.0,1 bath,1.0,1.0,"[""Fireplace guards"", ""Baby safety gates"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Lockbox"", ""High chair"", ""Crib"", ""Changing table"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Private entrance"", ""Children\u2019s books and toys"", ""Clothing storage"", ""Hot water kettle"", ""Private patio or balcony"", ""Hot water"", ""Shower gel"", ""Baby bath"", ""Indoor fireplace"", ""Baby monitor"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Baking sheet"", ""BBQ grill"", ""Pets allowed"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Stove"", ""Freezer""]",2,28,2,2,1125,1125,2.0,1125.0,,4,4,255,29/12/24,37,0,15/02/21,03/11/24,4.97,4.97,4.89,4.99,4.94,4.96,4.69,,2,2,0,0,4.2,Jason Mark,2,t,198,$550.00 
1542,47998478,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/25769506,"Victoria, Canada",88%,t,3,"['email', 'phone']",-123.35372,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Room-darkening shades"", ""Free street parking"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Kitchenette"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Laundromat nearby"", ""Body soap"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer""]",4,56,4,14,56,56,4.0,56.0,,0,1,69,29/12/24,3,0,28/02/21,15/08/24,4.8,5.0,5.0,4.9,4.9,4.6,4.6,,2,2,0,0,0.21,Tracey,3,t,10,$111.00 
1543,48065733,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/67381615,"Victoria, Canada",98%,t,9,"['email', 'phone']",-123.36683,Entire condo,1.0,1 bath,1.0,1.0,"[""Outdoor furniture"", ""Free residential garage on premises \u2013 1 space"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Long term stays allowed"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""Portable air conditioning"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Game console: PS4"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""City skyline view"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Bluetooth sound system"", ""Ceiling fan"", ""Paid parking lot off premises"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Paid resort access"", ""Coffee"", ""Laundromat nearby"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""HDTV with Apple TV"", ""Free washer \u2013 In unit"", ""Elevator"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Coffee maker: espresso machine"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Carbon monoxide alarm"", ""Freezer""]",2,7,2,2,1125,1125,2.0,1125.0,,26,49,311,29/12/24,79,2,31/03/21,14/12/24,4.82,4.86,4.87,4.71,4.74,4.94,4.8,40638,4,4,0,0,5.41,Artur,4,t,247,$163.00 
1544,48066985,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/16319802,,98%,t,32,"['email', 'phone']",-123.95424,Entire home,2.5,2.5 baths,3.0,5.0,"[""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Stove"", ""Backyard"", ""Patio or balcony"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Fire pit"", ""Hammock"", ""Hot water"", ""Books and reading material"", ""Ceiling fan"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Hot tub"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Smart lock"", ""Exterior security cameras on property"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",2,1125,1,2,1125,1125,2.0,1125.0,,48,48,73,29/12/24,48,1,13/02/21,01/12/24,4.81,4.83,4.61,4.89,4.91,4.91,4.66,,2,2,0,0,4.68,Robyn,3,t,221,$396.00 
1545,48079737,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/119133728,"Victoria, Canada",73%,t,2,"['email', 'phone']",-123.32638,Entire guest suite,,1 bath,1.0,,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Patio or balcony"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""TV with premium cable, Netflix, standard cable"", ""Toaster"", ""Stainless steel electric stove"", ""Heating"", ""Private entrance"", ""Stainless steel oven"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Clothing storage: closet and dresser"", ""First aid kit"", ""Cooking basics"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Board games""]",4,730,4,4,730,730,4.0,730.0,,0,0,0,29/12/24,8,0,06/03/21,17/03/24,4.83,4.87,4.83,4.87,4.88,4.85,4.83,,1,1,0,0,1.29,Shayla,2,t,60,
1546,48079922,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/3687769,"Victoria, Canada",85%,t,9,"['email', 'phone', 'work_email']",-123.40543,Private room in home,1.0,1 shared bath,1.0,1.0,"[""Free parking on premises"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Lock on bedroom door"", ""Shampoo"", ""TV"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Keypad"", ""Iron"", ""Carbon monoxide alarm""]",30,730,30,30,730,730,30.0,730.0,,57,87,362,29/12/24,1,0,19/02/21,31/12/23,4.63,4.78,4.67,4.89,4.85,4.81,4.74,,4,0,4,0,0.57,Troy,4,t,27,$70.00 
1547,48107713,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2155806,"Victoria, Canada",100%,t,2,"['email', 'phone', 'work_email']",-123.4674,Entire cottage,2.0,2 baths,2.0,2.0,"[""Sea view"", ""Fast wifi \u2013 567 Mbps"", ""Mountain view"", ""Samsung electric stove"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Long term stays allowed"", ""Pocket wifi"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""EV charger"", ""Luggage dropoff allowed"", ""Dining table"", ""Portable air conditioning"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""30 inch HDTV with Apple TV, Chromecast, Netflix, standard cable"", ""Bay view"", ""Heating"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Private patio or balcony"", ""Fire pit"", ""Hammock"", ""BBQ grill: electric"", ""Free parking on premises"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""Shared beach access \u2013 Beachfront"", ""Pets allowed"", ""Coffee maker: pour-over coffee"", ""Coffee"", ""Dishwasher"", ""Smart lock"", ""Free dryer \u2013 In unit"", ""Sun loungers"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Wine glasses"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Beach view"", ""Lake access"", ""Freezer""]",2,730,2,3,730,730,2.9,730.0,,50,76,306,29/12/24,28,0,24/05/21,22/11/24,4.91,4.86,4.9,4.95,4.93,4.96,4.9,,2,2,0,0,2.6,Kevin Karl Joseph,2,t,114,$202.00 
1548,48158378,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/32614142,"Victoria, Canada",98%,t,118,"['email', 'phone', 'work_email']",-123.2648,Entire guest suite,,1 bath,2.0,,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""TV"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",30,1125,30,30,1125,1125,30.0,1125.0,,0,0,0,29/12/24,0,0,,,,,,,,,,,53,53,0,0,,Elite Vacation Homes,55,t,0,
1549,48160661,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/42736248,"Victoria, Canada",73%,t,2,"['email', 'phone']",-123.38098,Entire rental unit,2.0,2 baths,2.0,2.0,"[""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Long term stays allowed"", ""Patio or balcony"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Sound system"", ""Host greets you"", ""TV"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Cleaning available during stay"", ""Heating"", ""Dryer"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",30,365,15,30,365,365,29.7,365.0,,11,41,217,29/12/24,2,0,03/07/21,12/10/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2,2,0,0,0.09,Scott,2,t,4,$198.00 
1550,48209303,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/38979295,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.36428,Entire condo,2.0,2 baths,2.0,2.0,"[""Free parking on premises"", ""Hair dryer"", ""Smoke alarm"", ""Shampoo"", ""TV"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Heating"", ""Books and reading material"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Smart lock"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Iron"", ""Carbon monoxide alarm""]",1,30,1,1,1125,1125,1.0,1125.0,,0,0,0,29/12/24,4,0,06/05/21,22/03/24,4.81,4.88,4.91,4.93,4.91,4.86,4.6,,1,1,0,0,2.54,Tom,1,t,113,$318.00 
