Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
22,461498,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.33868,Entire rental unit,1.0,1 bath,1.0,2.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",90,1124,90,90,1124,1124,90.0,1124.0,,0,0,243,29/12/24,1,1,12/08/12,14/12/24,4.41,4.54,4.61,4.79,4.71,4.57,4.57,,17,17,0,0,0.19,Martin,24,t,28,$76.00 
23,461499,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.34019,Entire rental unit,1.0,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Iron"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",90,1124,90,90,1124,1124,90.0,1124.0,,60,90,365,29/12/24,0,0,11/08/12,21/07/23,4.48,4.56,4.45,4.87,4.74,4.43,4.42,,17,17,0,0,0.23,Martin,24,t,34,$113.00 
24,463027,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.37658,Entire rental unit,1.0,1 bath,0.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",90,1124,90,90,1124,1124,90.0,1124.0,,3,3,276,29/12/24,2,0,13/07/12,31/08/24,4.65,4.56,4.7,4.7,4.7,4.93,4.59,,17,17,0,0,0.18,Martin,24,t,27,$76.00 
25,472025,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2230573,"British Columbia, Canada",0%,f,2,"['email', 'phone']",-123.57325,Private room in bed and breakfast,1.0,1 private bath,1.0,1.0,"[""Free parking on premises"", ""Breakfast"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Iron"", ""Heating"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hot water""]",2,1125,2,2,1125,1125,2.0,1125.0,,60,90,365,29/12/24,0,0,16/09/14,26/08/23,4.84,4.88,4.88,4.78,4.88,4.75,4.56,,1,0,1,0,0.26,Anna,1,t,32,$230.00 
26,514811,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/393956,"Victoria, Canada",96%,t,2,"['email', 'phone']",-123.41749,Entire rental unit,1.0,1 bath,1.0,1.0,"[""Sea view"", ""Climbing wall"", ""Outdoor furniture"", ""Park view"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Free parking on premises"", ""Long term stays allowed"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Pool"", ""Small cd player/radio with usb jack sound system"", ""Lockbox"", ""Electric stove"", ""Coffee maker: drip coffee maker, french press, pour-over coffee"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shared gym nearby"", ""First aid kit"", ""30 inch TV with DVD player"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Beach essentials"", ""Hockey rink"", ""Carbon monoxide alarm"", ""Freezer""]",2,120,2,2,120,120,2.0,120.0,,57,87,179,29/12/24,38,0,17/06/12,27/10/24,4.88,4.91,4.97,4.99,4.98,4.96,4.93,,1,1,0,0,1.92,Rhona,1,t,293,$139.00 
27,515418,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.33922,Entire rental unit,1.0,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",90,1124,90,90,1124,1124,90.0,1124.0,,0,28,303,29/12/24,0,0,05/07/12,31/03/23,4.6,4.64,4.64,4.73,4.73,4.82,4.36,,17,17,0,0,0.07,Martin,24,t,11,$106.00 
28,528492,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2596667,"Victoria, Canada",80%,t,2,"['email', 'phone', 'work_email']",-123.37046,Entire rental unit,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Host greets you"", ""Shampoo"", ""Harbor view"", ""Essentials"", ""Heating"", ""Dryer"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""BBQ grill"", ""Elevator"", ""Dedicated workspace"", ""Marina view"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker""]",90,90,90,90,90,90,90.0,90.0,,53,83,358,29/12/24,2,0,08/06/13,25/02/24,4.91,5.0,4.96,4.93,4.98,4.93,4.87,,1,1,0,0,0.33,Teresa,2,t,46,$159.00 
29,559726,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.33997,Entire rental unit,1.0,1 bath,0.0,1.0,"[""Long term stays allowed"", ""Hair dryer"", ""Smoke alarm"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Paid parking on premises"", ""Washer"", ""Iron"", ""Bed linens""]",90,1125,90,90,1125,1125,90.0,1125.0,,27,57,332,29/12/24,0,0,17/08/12,30/11/23,4.64,4.78,4.87,4.74,4.61,4.52,4.26,,17,17,0,0,0.15,Martin,24,t,23,$76.00 
30,561477,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2760576,"British Columbia, Canada",96%,t,1,"['email', 'phone', 'work_email']",-123.57831,Entire cabin,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Dove  conditioner"", ""Stove"", ""Outdoor dining area"", ""Sound system"", ""Host greets you"", ""Shampoo"", ""Dining table"", ""Essentials"", ""Oven"", ""Toaster"", ""Bay view"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Frigidaire  refrigerator"", ""Body soap"", ""Sun loungers"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Board games""]",2,30,2,2,30,30,2.0,30.0,,56,78,78,29/12/24,36,2,30/12/12,19/12/24,4.96,4.97,4.87,4.98,4.96,4.95,4.95,,1,1,0,0,3.31,Marcia,1,t,484,$225.00 
31,660733,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.33957,Entire rental unit,1.0,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",90,1124,90,90,1124,1124,90.0,1124.0,,0,0,181,29/12/24,0,0,14/09/12,30/09/22,4.44,4.65,4.65,4.8,4.9,4.7,4.45,,17,17,0,0,0.13,Martin,24,t,20,$106.00 
32,666592,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.3773,Entire rental unit,1.0,1 bath,0.0,2.0,"[""Hair dryer"", ""Smoke alarm"", ""Paid parking off premises"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Washer"", ""Iron"", ""Bed linens"", ""Stove""]",90,365,90,90,365,365,90.0,365.0,,0,0,212,29/12/24,0,0,17/10/14,01/06/22,4.85,4.62,4.92,4.54,4.77,4.77,4.67,,17,17,0,0,0.1,Martin,24,t,13,$86.00 
33,668372,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/3383275,"Victoria, Canada",89%,t,3,"['email', 'phone']",-123.4276,Entire guest suite,1.0,1 bath,1.0,3.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Stove"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""High chair"", ""Crib"", ""Bathtub"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Kirkland conditioner"", ""Heating"", ""Children\u2019s books and toys"", ""Private entrance"", ""TV with standard cable"", ""Hot water kettle"", ""Private patio or balcony"", ""Shared backyard \u2013 Not fully fenced"", ""Books and reading material"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Clothing storage: closet and dresser"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Aveno body soap"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",3,1125,3,3,1125,1125,3.0,1125.0,,17,29,83,29/12/24,13,0,11/12/12,03/10/24,4.84,4.92,4.91,4.95,4.91,4.77,4.81,,1,1,0,0,1.12,Alyssa,2,t,164,$124.00 
34,687407,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/3500087,"Burnaby, Canada",50%,f,1,"['email', 'phone']",-123.31079,Entire cabin,1.0,1 bath,1.0,1.0,"[""Pool"", ""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Ocean view"", ""Hair dryer"", ""Microwave"", ""Washer"", ""Cooking basics"", ""Dishes and silverware"", ""Iron"", ""Refrigerator"", ""Coffee maker"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water""]",2,7,2,2,7,7,2.0,7.0,,10,11,24,29/12/24,2,1,10/08/13,23/12/24,4.85,4.94,4.87,4.96,4.88,4.98,4.85,,1,1,0,0,0.37,Gurpaul Singh,1,t,52,$125.00 
37,784093,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/4134834,"Victoria, Canada",92%,t,3,"['email', 'phone', 'work_email']",-123.3689,Private room in guest suite,1.0,1 private bath,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""EV charger"", ""Luggage dropoff allowed"", ""Shampoo"", ""Essentials"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Ceiling fan"", ""Hangers"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Central heating"", ""Coffee"", ""Free driveway parking on premises \u2013 1 space"", ""Portable fans"", ""Central air conditioning"", ""Bed linens"", ""Carbon monoxide alarm""]",3,14,2,4,14,14,2.9,14.0,,60,90,270,29/12/24,41,1,26/01/13,01/12/24,4.83,4.85,4.82,4.96,4.93,4.96,4.84,,2,0,2,0,2.03,Dan & Naoko,2,t,295,$101.00 
38,796027,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/1788814,"Victoria, Canada",50%,f,2,"['email', 'phone']",-123.38602,Entire bungalow,1.0,1 bath,2.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Backyard"", ""Patio or balcony"", ""Ethernet connection"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""BBQ grill"", ""Pets allowed"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",7,50,7,7,50,50,7.0,50.0,,5,5,80,29/12/24,1,0,04/03/13,13/07/24,4.52,4.6,4.0,4.85,5.0,4.35,4.25,,1,1,0,0,0.15,Em,1,t,21,$170.00 
40,910427,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/4883986,"British Columbia, Canada",100%,t,1,"['email', 'phone', 'work_email']",-123.33073,Entire cabin,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Toaster oven, no full size oven oven"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Host greets you"", ""Babysitter recommendations"", ""Shampoo"", ""Dining table"", ""Essentials"", ""Toaster"", ""Heating"", ""Private entrance"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Barbecue utensils"", ""32 inch TV"", ""Portable fans"", ""Cooking basics"", ""Drying rack for clothing"", ""Private backyard"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",1,21,1,1,1125,1125,1.0,1125.0,,0,0,0,29/12/24,82,3,30/05/17,26/12/24,4.87,4.9,4.95,4.96,4.96,4.89,4.82,,1,1,0,0,5.62,Robbie,1,t,519,$130.00 
41,936367,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/3967984,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.34961,Entire guest suite,1.0,1 bath,0.0,1.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Free dryer \u2013 In building"", ""Shared backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Shared patio or balcony"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Cleaning available during stay"", ""Heating"", ""Private entrance"", ""Hot plate provided electric stove"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Baby bath"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Body soap"", ""First aid kit"", ""Free washer \u2013 In building"", ""Safe"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Drying rack for clothing"", ""TV with Netflix, Roku"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer""]",30,60,30,30,60,60,30.0,60.0,,22,22,74,29/12/24,7,0,03/03/13,10/10/24,4.9,4.94,4.94,4.95,4.98,4.92,4.9,,1,1,0,0,2.58,Nicole & Gilles,1,t,372,$89.00 
43,955575,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/5111791,"British Columbia, Canada",100%,t,3,"['email', 'phone']",-123.36252,Entire cabin,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Stove"", ""Backyard"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Wifi \u2013 19 Mbps"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Private entrance"", ""Dryer"", ""Private patio or balcony"", ""Hammock"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Baking sheet"", ""BBQ grill"", ""Clothing storage: closet and dresser"", ""Body soap"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",2,31,2,2,1125,1125,2.0,1125.0,,34,64,325,29/12/24,17,0,29/05/14,30/09/24,4.93,4.93,4.84,4.96,4.97,4.93,4.85,,1,1,0,0,2.44,Helen,1,t,314,$229.00 
44,973849,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.34064,Entire rental unit,1.0,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker"", ""Stove""]",90,1125,90,90,1125,1125,90.0,1125.0,,1,1,183,29/12/24,0,0,16/08/14,12/12/22,4.7,4.7,4.1,4.8,4.8,4.8,4.5,,17,17,0,0,0.08,Martin,24,t,10,$76.00 
45,978771,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/1216332,"Victoria, Canada",85%,f,3,"['email', 'phone']",-123.36947,Private room in bed and breakfast,1.0,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Hangers"", ""Portable fans"", ""Smoke alarm"", ""Fire extinguisher"", ""Bathtub"", ""Wifi"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Lock on bedroom door"", ""Body soap"", ""Private entrance"", ""Free street parking"", ""TV with standard cable"", ""Luggage dropoff allowed"", ""Hot water""]",2,30,3,3,30,30,3.0,30.0,,54,82,357,29/12/24,1,1,20/05/13,06/12/24,4.67,4.76,4.86,4.9,4.82,4.89,4.72,38332,2,0,2,0,1.55,Ann,2,t,219,$88.00 
46,985260,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/5685155,"British Columbia, Canada",0%,f,2,"['email', 'phone']",-123.49174,Entire cottage,1.0,1 bath,1.0,1.0,"[""Sea view"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Air conditioning"", ""Cleaning products"", ""Smoke alarm"", ""Long term stays allowed"", ""Bose Bluetooth sound system"", ""Outdoor dining area"", ""Refrigerator"", ""Shared beach access"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet and wardrobe"", ""Blender"", ""Bay view"", ""Dryer"", ""Heating"", ""Fire pit"", ""TV with standard cable"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Ceiling fan"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Dishwasher"", ""Barbecue utensils"", ""Dedicated workspace"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",14,90,14,14,90,90,14.0,90.0,,57,87,341,29/12/24,0,0,19/06/13,30/09/23,5.0,4.88,5.0,4.88,5.0,4.94,4.88,,1,1,0,0,0.11,Jeannie,1,t,16,$190.00 
47,1015996,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/5326675,"Victoria, Canada",14%,f,1,"['email', 'phone']",-123.31754,Entire home,2.0,2 baths,3.0,3.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Free street parking"", ""EV charger"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""Lockbox"", ""Garden view"", ""42 inch HDTV with standard cable"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""BBQ grill"", ""Private hot tub"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware""]",3,150,3,3,150,150,3.0,150.0,,0,0,267,29/12/24,0,0,29/08/13,15/09/23,4.93,4.93,4.91,4.98,4.98,4.89,4.78,,1,1,0,0,0.33,Sally,1,t,46,$576.00 
48,1038822,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/2001974,"Victoria, Canada",92%,f,26,"['email', 'phone']",-123.37635,Entire rental unit,1.0,1 bath,0.0,2.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Paid parking on premises"", ""Dishwasher"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",90,1125,90,90,1125,1125,90.0,1125.0,,1,1,243,29/12/24,0,0,08/07/13,01/11/23,4.35,4.62,4.58,4.73,4.69,4.88,4.31,,17,17,0,0,0.19,Martin,24,t,27,$86.00 
49,1080149,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/5936608,"British Columbia, Canada",93%,f,3,"['email', 'phone']",-123.53203,Farm stay,1.0,1 bath,2.0,4.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Refrigerator"", ""Clothing storage: walk-in closet, wardrobe, and dresser"", ""Free street parking"", ""Host greets you"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Locally hand made bar soap body soap"", ""Dedicated workspace"", ""Portable fans"", ""Single level home"", ""Private backyard"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",3,1125,3,3,1125,1125,3.0,1125.0,,56,86,361,29/12/24,4,0,16/09/13,23/08/24,4.8,4.86,4.87,4.9,4.87,4.89,4.7,,3,3,0,0,0.57,Jeanne Marie,3,t,79,$314.00 
